id,from_id,date,text,post_id,owner_id,parents_stack,reply_to_user,reply_to_comment,likes.can_like,likes.count,likes.user_likes,likes.can_publish,attachments
3720884,309697864,1648703227,"Да не, просто ты везде вечно опаздываешь, а на самокат денег не хватает ✌",3720179,-20169232,[3720232],562176678,3720232,1,0,0,1,
3720919,335885965,1648704386,"Интересно, кто продвигает электросамокаты? На тротуаре они супер-опасны, на дороге - им опасно. Уже и стояков для них по всему городу наставили! Страшно на улицу выйти.",3720179,-20169232,[3720232],562176678,3720232,1,0,0,1,
3722805,562176678,1648741437,"[id335885965|Варвара], у нас испарители жижи с никотином, по закону это электроизделия) Получается сначала разрешается всякая ерунда, а потом только начинают думать.",3720179,-20169232,[3720232],335885965,3720919,1,0,0,1,
3724191,483949248,1648783770,"[id701759857|Светлана], он наш",3721781,-20169232,[3722288],701759857,3722288,1,0,0,1,
3724193,483949248,1648783805,"[id1650825|Олег], во всех такси работают одни и те же люди",3721781,-20169232,[3722130],1650825,3722130,1,0,0,1,
3721995,13544774,1648727381,"[id705194968|Анюта], https://gosvon.net/photo.php?id=705194968",3721781,-20169232,[3721872],705194968,3721872,1,0,0,1,
3724194,483949248,1648783853,"[id705194968|Анюта], Яндекс как раз не наш, сити был сбербанка",3721781,-20169232,[3721872],705194968,3721872,1,0,0,1,
3721993,13544774,1648727359,"[id23827254|Евгений], а это тогда что ?за 15 лет работы было выполнено более 740 млн заказов такси, а водители проехали более 1 млрд км",3721781,-20169232,[3721848],23827254,3721848,1,1,0,1,
3722241,23827254,1648730785,"[id13544774|Алексей], да",3721781,-20169232,[3721848],13544774,3721993,1,0,0,1,
3724196,483949248,1648783909,"[id23827254|Евгений], это наше такси 😁",3721781,-20169232,[3721848],23827254,3721848,1,0,0,1,
3721992,13544774,1648727347,"[id4640592|Сергей], россияне так то все.",3721781,-20169232,[3721822],4640592,3721822,1,0,0,1,
538826,303231987,1570338002,"[id101309292|Аля], да сейчас как раз велосипедисты стали хуже смертнико, не раз видел, как едут по дороге, вроде прямо, потом как берут резко поворачивают на пешеходном переходе в бок и чуть ли не под машину",538712,-43618728,[538741],101309292,538771,1,0,0,1,
546106,217846127,1571758972,"[id19739428|Серж], из-за таких адекватные люди и страдают.😊",546075,-43618728,[546086],19739428,546086,1,1,0,1,
546097,271807655,1571757276,"[id147975058|Ivan], да, да, конечно, велосипедные дорожки... если бы они ещё были...",546075,-43618728,[546078],147975058,546090,1,1,0,1,
546126,310676997,1571762183,"[id4302489|Михаил], типо прокладывать для каждого вида тс свою дорогу ?",546075,-43618728,[546078],4302489,546078,1,0,0,1,
724981,138868041,1594957163,"[id142374245|Дмитрий], себя не жалко. Хорошо сказал. А родителей и семьи нет? Их пожалей!",724746,-43618728,[724963],142374245,724963,1,0,0,1,
724998,488310568,1594963368,"[id138868041|Ольга], каждый человек поступает как хочет. А фраза мол о родителях подумай не актуальна",724746,-43618728,[724963],138868041,724981,1,0,0,1,
724999,138868041,1594963486,"[id488310568|Андрей], почему? Моему скоро тридцать, а я за него очень переживаю и волнуюсь всегда.",724746,-43618728,[724963],488310568,724998,1,0,0,1,
725035,4486562,1594966413,"[id4427294|Владимир], опасны, но не так. Они не развивают такую скорость за короткое время, да и места для маневра им нужно больше, поэтому по тротуару вынуждены ехать медленнее. А самокатчиков пусть на проезжую часть сгружают, раз любят гонять. Почему пешеходы должны в страхе шарахаться, а не идти свободно?",724746,-43618728,[724775],4427294,724775,1,1,0,1,
726350,578858163,1595097563,"[id4486562|Наталья], ага, прям объезделись они медленно, сцуки, даже не посигналят, что едут за тобой, на пятки пока не наедут не заметишь их",724746,-43618728,[724775],4486562,725035,1,0,0,1,
724773,14308038,1594923798,"не нравится жить в Российской Федерации? 
вали к чёрту, иначе если ОМОН не будет справляться, то выйдем мы - выжившие в 90е, и тогде тебе и таким как ты малолетним дибилам, непоздоровится )))",724746,-43618728,[724751],571919865,724763,1,2,0,1,
724870,228199530,1594929583,"[id14308038|Дмитрий], съезди в Хабаровск, там выступи. Тебя там тапками затопчут.",724746,-43618728,[724751],14308038,724773,1,0,0,1,
724907,14308038,1594931252,"[id228199530|Алексей], легко. Десяток отловят малолетних дегенератов поджигающих толпу, и толпа успокоится.
Если их правильно покалечить, то будет другим зажравшимся наука.",724746,-43618728,[724751],228199530,724870,1,0,0,1,
724914,228199530,1594932069,"[id14308038|Дмитрий], 60 000 малолеток? Не многовато ли для Хабаровска? За покалечить можно и на зону заехать.",724746,-43618728,[724751],14308038,724907,1,0,0,1,
724915,14308038,1594932331,"[id228199530|Алексей], 6 миллиардов ))) учимся читать, если проблемы с внманием, то выделил красным слово на скрине",724746,-43618728,[724751],228199530,724914,1,0,0,1,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1594932331, 'id': 457488801, 'owner_id': -43618728, 'access_key': '133e04f03646deda61', 'sizes': [{'height': 23, 'url': 'https://sun1-55.userapi.com/s/v1/ig2/jZIgMqF1RrLqlJQivU6ygh3Uy8K960VU5xL6K9Lhu2S5YtBoC_NbcSRvB_AeThIs23VpDcuH0_gN-ILQ_U9yl0be.jpg?size=130x23&quality=96&type=album', 'type': 'm', 'width': 130}, {'height': 87, 'url': 'https://sun1-55.userapi.com/s/v1/ig2/WEJJJnZNtNdbWEQ3QviD7EpYC0tBEza_Vo_ouimxcfZP_CA5zEatmRy-GY_JdU_jjOeQ3uViuvHRq8L78vVcotBF.jpg?size=130x87&quality=96&crop=204,0,143,96&type=album', 'type': 'o', 'width': 130}, {'height': 96, 'url': 'https://sun1-55.userapi.com/s/v1/ig2/eb9zPRv2OesXxinXrbp7LYZwMwcLdZefAequUlQbX_etSSvWln9FzQYcHpce107B7_XhLofJwX1huo-hTl64_bIf.jpg?size=200x96&quality=96&crop=176,0,200,96&type=album', 'type': 'p', 'width': 200}, {'height': 96, 'url': 'https://sun1-55.userapi.com/s/v1/ig2/ErkBplsa5_IJjaVXmbzyTHOpgGtNXgWa1JaEwWXjWjUv8x0eZbtGYKhRDrgh7-2ww7AduieqOXPsQ6Z_kVrkqPmS.jpg?size=320x96&quality=96&crop=116,0,320,96&type=album', 'type': 'q', 'width': 320}, {'height': 96, 'url': 'https://sun1-55.userapi.com/s/v1/ig2/go72lln-vthMjnY9PsPkE6VBQfCrp39S5lV-c3qkceXQzuy05E6IT5ZP6l9Fw4TAbP7Co3eFTkCWdHjuJCMgM3yY.jpg?size=510x96&quality=96&crop=21,0,510,96&type=album', 'type': 'r', 'width': 510}, {'height': 13, 'url': 'https://sun1-55.userapi.com/s/v1/ig2/HTuga4OomLoKRAMiTVhe5qBaRFYz7Wi3OPRXyPBFYwQRfzJymF9hBixUyxVa2wZpNIQjcIccKQ5AuL0R3Usr3Sfs.jpg?size=75x13&quality=96&type=album', 'type': 's', 'width': 75}, {'height': 96, 'url': 'https://sun1-55.userapi.com/s/v1/ig2/HkrjMBV2df6sxQ47_4TiW-XjLRhpH1sciZNdJv6WoCDZJ7g_TIqPg1RBx4rC1ph7CPKiuxqR7Nloc1jC-qqXIDMo.jpg?size=552x96&quality=96&type=album', 'type': 'x', 'width': 552}], 'text': '', 'user_id': 14308038, 'has_tags': False}}]"
724919,228199530,1594933373,"[id14308038|Дмитрий], у тебя проблемы с пониманием. Не догнал. 60 000 это число митингующих в Хабаровске. И все там малолетки?",724746,-43618728,[724751],14308038,724915,1,0,0,1,
724930,14308038,1594934502,"[id228199530|Алексей], там десяток-другой поджигателей толпы, ты вообще видел видео с мест? не от СМИ.

Да и ржачно наблюдать стадо стоящее за бандоса из 90х",724746,-43618728,[724751],228199530,724919,1,0,0,1,
724931,228199530,1594934804,"[id14308038|Дмитрий], а как толпа на улицы вышла?! Каждому в дверь звонили? СМИ про это вообще молчат. Типа страусы, голову в песок. 60К выйти на улицу заставляет внутреннее решение человека или все они бандосы?. С Дальво трэш начнётся. Если эти скоты не одумаются. Или тебя устраивает бензин по 50р.?",724746,-43618728,[724751],14308038,724930,1,1,0,1,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1594934935, 'id': 457488803, 'owner_id': -43618728, 'access_key': 'd4d14fd272f6806e33', 'sizes': [{'height': 130, 'url': 'https://sun1-95.userapi.com/s/v1/ig2/lrCBPXOVFIDkXoWNXJsUvxVuDTWYYdUTcd0kkVnuoJrgzKS8v1aq3T6Gd7DlqJ_FfTVR_zU5UhbKCS-gwQOQlG5E.jpg?size=129x130&quality=96&type=album', 'type': 'm', 'width': 129}, {'height': 131, 'url': 'https://sun1-95.userapi.com/s/v1/ig2/-TTe1IkJapLOGlhROCEiD2I3-frdLZUPxCYUsMwUyiBX4zIbdXRLyXiZE_rqbxpbZ4FfjnwuQLeySsZ49kH64goF.jpg?size=130x131&quality=96&type=album', 'type': 'o', 'width': 130}, {'height': 202, 'url': 'https://sun1-95.userapi.com/s/v1/ig2/vTGZZTmLFgiwP-6Y5SY3iVo1SUX05cz_NkUi9g2x6oDt4fw8U5fqOO_7uj79igGrF8BNBcsWT6F9u5WgYOZ-lc8y.jpg?size=200x202&quality=96&type=album', 'type': 'p', 'width': 200}, {'height': 323, 'url': 'https://sun1-95.userapi.com/s/v1/ig2/UBeu9PbHOmU8tkNHkPr8KXAd6Ow3xsyw_hnzrbYo2I-7ckXG4_EOdueP74yNtSsHVhLeS7FsI0bD0E4YWoAo7nml.jpg?size=320x323&quality=96&type=album', 'type': 'q', 'width': 320}, {'height': 515, 'url': 'https://sun1-95.userapi.com/s/v1/ig2/vDDGPALMRL5kHZqMAcwG7LJYbeSYwPT9eYK8fB0aE4eKcjAqvdMk9AeM33xaZsqVlo6y8LzXNlci8ceppcQkNhMA.jpg?size=510x515&quality=96&type=album', 'type': 'r', 'width': 510}, {'height': 75, 'url': 'https://sun1-95.userapi.com/s/v1/ig2/7bba3bfp2SHBGmifd1zztlvN4rgX7Jcwcd87KgaZ4kXbuSzexhpE69P6rB_8G4jek46BWI2YlP5HGPUExE7GwnTm.jpg?size=74x75&quality=96&type=album', 'type': 's', 'width': 74}, {'height': 600, 'url': 'https://sun1-95.userapi.com/s/v1/ig2/FRQIPgsB8W3M-GRtca7JiXrJh9OFhowIvlxbIlWa5bdp7_rgKnitvu28SIze2SwEmFXJ1v6QVfGejtRIddN0sVt4.jpg?size=594x600&quality=96&type=album', 'type': 'x', 'width': 594}], 'text': '', 'user_id': 228199530, 'has_tags': False}}]"
724936,14308038,1594935245,"[id228199530|Алексей], трэш начнётся когда начнут месить малолетних дибилов. А ведь их не переучить, только калечить и оставлять инвалидами.

А за бандита фургала собралось 10 тысяч рыл.",724746,-43618728,[724751],228199530,724931,1,0,0,1,
724946,228199530,1594937396,"[id14308038|Дмитрий], вопрос, а почему у нас на  справедливость можно рассчитывать только в мире криминала? Что эта страна не в состоянии выполнить запросы на порядок?",724746,-43618728,[724751],14308038,724936,1,0,0,1,
786609,351577005,1601640426,"[id176359821|Владислав], пробей и посмотри кто такой Максим Фадеев? 
Максим Фадеев это  певец, музыкальный продюсер.",786429,-43618728,[786448],176359821,786448,1,0,0,1,
786875,9108782,1601661565,И чего он хорошего сделал?,786429,-43618728,[786448],351577005,786609,1,0,0,1,
790787,216092377,1602091282,"[id72428066|Nataly], электросамокат едет, а не ходит. Значит двигается по проезжей части, а не по пешеходной. К тому же на МКАДе нет знака запрещающего ехать на электросамокате.",789539,-43618728,[790035],72428066,790035,1,0,0,1,
789685,176359821,1601996460,"[id228199530|Алексей], Новичок пил сегодня?",789539,-43618728,[789585],228199530,789585,1,0,0,1,
790716,247922536,1602086530,"[id228199530|Алексей], да и правда МКАД считается одним из самых опасных шоссе в Москве, че такого то выехать с ребёнком покататься на самокате.",789539,-43618728,[789585],228199530,789585,1,0,0,1,
790792,228199530,1602091640,"[id176359821|Владислав], да, из твоего стакана.",789539,-43618728,[789585],176359821,789685,1,0,0,1,
790854,238090298,1602096236,"А если детка погибнет в ДТП, не важно что ли?",789539,-43618728,[789585],228199530,789585,1,0,0,1,
790939,228199530,1602100439,"[id238090298|Наталья], спросите это у гаишников.",789539,-43618728,[789585],238090298,790854,1,0,0,1,
790730,214678486,1602087784,"[id6966653|Артур], вот это 300% верно!",789539,-43618728,[789569],6966653,789569,1,0,0,1,
789580,2486106,1601989550,"[id92205634|Сергей], нет конечно, быстрее бы права на них уже ввели",789539,-43618728,[789554],92205634,789554,1,0,0,1,
790780,216092377,1602090989,"[id92205634|Сергей], на МКАДе не видел ни одного знака запрещающего ехать на велосипеде или самокате. О каком нарушении все говорят?",789539,-43618728,[789554],92205634,789554,1,0,0,1,
790797,2486106,1602091887,"[id216092377|Александр], велосипед это одно, а электро самокат приравнивается к мопеду, то есть права категории М вот вот должны ввести, да и головой надо думать, скоростной режим там совсем другой",789539,-43618728,[789554],216092377,790780,1,0,0,1,
790826,216092377,1602093426,"[id2486106|Соник], пока не ввели, то и не приравнивается. А скорость на МКАДе указана до 100км/ч, а вот нижнего порога, в виде знака, нет.",789539,-43618728,[789554],2486106,790797,1,0,0,1,
790832,2486106,1602094171,"Ну как введут, то будет, для транспорта категории М выезд на МКАД и ТТК запрещен",789539,-43618728,[789554],92205634,789554,1,0,0,1,
790835,2486106,1602094276,"[id216092377|Александр], голову иметь надо, это же маленький ребенок, беззащитный, даже если вы сломались на МКАД надо перелезть через загрождение ( знакомому это жизнь спасло) а тут самокат, его фура и не заметит на скорости",789539,-43618728,[789554],216092377,790780,1,0,0,1,
790842,216092377,1602094853,"[id2486106|Соник], я думаю, что он правильно подошёл к решению возникшего вопроса, т.к. все живы. Вот если бы без головы, тогда были жертвы. Нельзя судить человека за то, что не произошло. На эту тему даже анекдот есть, когда у мужика нашли самогонный аппарат, а самогон не нашли. Ему говорят что он занимается самогоноварением, потому что аппарат есть....",789539,-43618728,[789554],2486106,790835,1,0,0,1,
790845,2486106,1602094950,"[id216092377|Александр], ну вот Вы бы поехали так с младенцем сами? Он может и хороший водитель и отец, НО дураков на дороге много, сами знаете",789539,-43618728,[789554],216092377,790842,1,0,0,1,
790855,216092377,1602096317,"[id2486106|Соник], я сторонник того, кто чем хорошо владеет, тем пусть и пользуется. Я умею ездить на велосипеде и автомобиле.",789539,-43618728,[789554],2486106,790845,1,1,0,1,
790859,216092377,1602096465,"[id2486106|Соник], дураки это отдельная тема. Из-за одного дурака власти принимают закон для всех. И все живут как дураки.",789539,-43618728,[789554],2486106,790845,1,0,0,1,
916009,228199530,1617136935,"[id8035898|Дима], учи теорию и разъяснения ППВС РФ про ""средство повышенной опасности"".",915371,-43618728,[915601],8035898,915601,1,1,0,1,
916008,228199530,1617136859,"[id242556477|Дмитрий], бабка тащит ребёнка через 6 полосную дорогу вне перехода. Поток в 3 полосы отормаживается. Встречка оттормаживается, чтобы не словить в лоб  объезжающих бабку и ребёнка. Ао хорошему, бабку полезнее пристрелить, но закон не разрешает. Хотя эта старая тварь на тот свет затащит и глазом не моргнёт.",915371,-43618728,[915533],242556477,915533,1,2,0,1,
916018,228199530,1617137898,"[id242556477|Дмитрий], это что?",915371,-43618728,[915533],242556477,916015,1,0,0,1,
916025,228199530,1617138941,"[id242556477|Дмитрий], спасибо, не практикую.",915371,-43618728,[915533],242556477,916022,1,0,0,1,
916030,228199530,1617139344,"[id242556477|Дмитрий], я устойчив. Мне ее даже мало. И плюс книги...",915371,-43618728,[915533],242556477,916029,1,0,0,1,
915473,4027903,1617101867,"[id484806069|Валентина], молодец!!! Совершенно верно!👌🏻👍🏻👍🏻👍🏻",915371,-43618728,[915468],484806069,915468,1,0,0,1,
916645,33063053,1617211532,"[id484806069|Валентина], где вы увидели электросамокат? Парнишка отталкивается ногой.",915371,-43618728,[915468],484806069,915468,1,0,0,1,
916654,4027903,1617212859,"[id33063053|Виктория], какая разница? Правила четко гласят на переходе слезть и вести руками!!! Всё!!!",915371,-43618728,[915468],33063053,916645,1,0,0,1,
915608,21670679,1617111200,"[id282405291|Лана], к тому-же тросовое ограждение здорово мешает обзору. Ребёнка даже не видно было, скорее всего.",915371,-43618728,[915466],282405291,915466,1,0,0,1,
916006,228199530,1617136628,"[id634444|Алла], за средство повышенной опасности.",915371,-43618728,[915462],634444,915462,1,0,0,1,
915607,21670679,1617111106,"[id6738298|Наталья], а вы думаете, что их специально сбивают? ""Едет такой водитель, видет на пешеходном переходе движение на самокате и газу. Задавлю ка я нарушителя!!!"". Так что ли по вашему? Может вы считаете, что каждый садящийся за руль, просто таки мечтает угробить пешехода?
Как думаете, почему в правилах ПДД прописано, что при пересечении дороги нужно спешиться? Может быть потому, что водитель автомобиля НЕ УСПЕВАЕТ среагировать??? НЕ УСПЕВАЕТ!!! И даже на маленькой скорости, с которой и двигался этот автомобиль, нужно время на то, что бы его остановить. И, если бы ребёнок шёл, то учитывая скорость движения а/м водитель бы успел затормозить. В такой ситуации значение имеет каждое мгновение.",915371,-43618728,[915448],6738298,915448,1,1,0,1,
915611,21670679,1617111560,"[id449747037|Владимир], От других он не был скрыт тросовым ограждением. Вообще ужасный пешеходный переход: перекрёсток, по две полосы с каждой стороны, ограждение, мешающее обзору и без светофора🤦‍♂️ Того, кто такое придумал, надо бы за ноги к столбу привесить, вместо светофора.",915371,-43618728,[915392],449747037,915392,1,1,0,1,
915612,21670679,1617111647,"[id56385784|Юлия], у родителей нет, ребёноку и взять не откуда.",915371,-43618728,[915380],56385784,915380,1,6,0,1,
916208,33063053,1617178081,"какие, как посмотрю, тут все умные : попинать,у  родителей ума нет...Во первых школьник ехал на самокате по пешеходному переходу. Да, нужно было спешиться. Но, водитель его  сбил на пешеходном переходе!☝, априори виновен, это раз... Второе, подъезжая к переходу он должен был заметить пешехода, так как ехал в левом ряду и обзор ему никто не загораживал. И еще, не вам здесь судить, почему ребенок ехал на самокате. Возможно добираться до школы далеко. Возможно на транспорт денег нет. Этих возможно может быть большое количество. Вопрос в другом. Когда у нас научатся водители видеть дорожные знаки, пешеходов? Если вы владеете средством повышенной опасности, то должны просто обязаны при вождении быть готовыми к любым ситуациям на дорогах.",915371,-43618728,[915380],56385784,915380,1,2,0,1,
916402,21670679,1617189475,"[id33063053|Виктория], я так понимаю, что вы относитесь к тем, кто предпочитает быть правой? И неважно живой или нет.",915371,-43618728,[915380],33063053,916208,1,0,0,1,
916628,33063053,1617210047,"а Вы относитесь к тем, кто хотел бы мальчишку со сломанной ногой на пешеходном переходе попинать?",915371,-43618728,[915380],56385784,915380,1,0,0,1,
916004,228199530,1617136560,"[id78962504|Сергей], за средство повышенной опасности.",915371,-43618728,[915378],78962504,915378,1,0,0,1,
915384,554452378,1617094402,"[id175386218|Сергей], да? А если это самокат до 350 ватт,то он считается пешеходом",915371,-43618728,[915373],175386218,915373,1,3,0,1,
915388,360398890,1617094480,"[id554452378|Вадим], по правилам даже с велосипеда надо слезть и катить рядом.",915371,-43618728,[915373],554452378,915384,1,62,0,1,
915389,175386218,1617094488,"[id554452378|Вадим], в любом случае хоть самокат хоть велик по пешеходному только ногами.А вот еслиб он ехал по краю дороги то тут он уже как транспортное средство.",915371,-43618728,[915373],554452378,915384,1,9,0,1,
915390,554452378,1617094538,"[id360398890|Ольга], велосипед это транспортное средство",915371,-43618728,[915373],360398890,915388,1,0,0,1,
915395,554452378,1617094642,"[id175386218|Сергей], открой правила новые,если человек едет на велосипеде,то он ведёт транспортное средство,и обязан спешиться,а если он едет на самокате малой мощности,то он пешеход",915371,-43618728,[915373],175386218,915389,1,0,0,1,
915398,175386218,1617094690,"[id554452378|Вадим], и как пешеход должен идти ногами через переход.в правилах так и написано",915371,-43618728,[915373],554452378,915395,1,3,0,1,
915399,554452378,1617094716,"[id175386218|Сергей], покажи,где это написано👀",915371,-43618728,[915373],175386218,915398,1,1,0,1,
915402,553364330,1617094827,"[id175386218|Сергей], по современным правилам самокат = пешеход, нет никакого определения для самоката, поэтому можно и не слезать.
А вот велосипед – да",915371,-43618728,[915373],175386218,915389,1,1,0,1,
915407,554452378,1617094934,"[id553364330|Сергей], именно так,но если самокат до 350 ватт",915371,-43618728,[915373],553364330,915402,1,0,0,1,
915408,553364330,1617095052,"[id554452378|Вадим], получается, гаишник должен ходить с ваттметром 👍",915371,-43618728,[915373],554452378,915407,1,0,0,1,
950470,484837868,1621723173,"[id489997149|Михаил], да, где-то есть, а где то нету. Непорядок!",950432,-43618728,[950446],489997149,950446,1,1,0,1,
950543,489997149,1621758852,"[id484837868|Евгений], а в этом и смысл,что вместо того что б запрещать,надо дать где можно ездить",950432,-43618728,[950446],484837868,950470,1,2,0,1,
950450,489997149,1621715704,"[id92205634|Сергей], а где еще)",950432,-43618728,[950438],92205634,950438,1,1,0,1,
950444,20630361,1621714782,"[id229756002|Владислав],",950432,-43618728,[950434],229756002,950434,1,1,0,1,"[{'type': 'doc', 'doc': {'id': 489548868, 'owner_id': 20630361, 'title': 'proval (1).gif', 'size': 2912817, 'ext': 'gif', 'date': 1549323727, 'type': 3, 'url': 'https://vk.com/doc20630361_489548868?hash=IT6mQGAfhT0bZzwPIfzfrZNUaUPC0vGhuzL6347KyKL&dl=GEZTIMJVHEYDIOI:1651180764:0R31ms9lWtmHYgi6Abq4UaMhrGZapy45Fbsx82EcLkL&api=1&no_preview=1', 'preview': {'photo': {'sizes': [{'src': 'https://sun9-51.userapi.com/c237031/u81188599/d27/-3/m_77832b7a83.jpg', 'width': 130, 'height': 98, 'type': 'm'}, {'src': 'https://sun1-92.userapi.com/c237031/u81188599/d27/-3/s_77832b7a83.jpg', 'width': 100, 'height': 75, 'type': 's'}, {'src': 'https://sun9-52.userapi.com/c237031/u81188599/d27/-3/o_77832b7a83.jpg', 'width': 320, 'height': 240, 'type': 'o'}, {'src': 'https://sun9-87.userapi.com/c237031/u81188599/d27/-3/x_77832b7a83.jpg', 'width': 320, 'height': 240, 'type': 'x'}, {'src': 'https://sun9-52.userapi.com/impf/c237031/u81188599/d27/-3/o_77832b7a83.jpg?size=288x216&quality=90&sign=dd8e4dbaaec3b3104c4a9fa28ca9b62b&c_uniq_tag=X1YAq-mISkhXfBlRSkCEs6waqTjJDVfyu5lUmbQdhJo', 'width': 288, 'height': 216, 'type': 'i'}, {'src': 'https://sun9-52.userapi.com/impf/c237031/u81188599/d27/-3/o_77832b7a83.jpg?size=192x144&quality=90&sign=15786195ca0b6c5872c166463f0e8bf9&c_uniq_tag=Pm9c7kHRhbcxswFCulISAVcX-yRzqzD8by_zcOs3WiE', 'width': 192, 'height': 144, 'type': 'd'}]}, 'video': {'src': 'https://vk.com/doc20630361_489548868?hash=IT6mQGAfhT0bZzwPIfzfrZNUaUPC0vGhuzL6347KyKL&dl=GEZTIMJVHEYDIOI:1651180764:0R31ms9lWtmHYgi6Abq4UaMhrGZapy45Fbsx82EcLkL&api=1&mp4=1', 'width': 320, 'height': 240, 'file_size': 99729}}, 'access_key': 'VktCNmfHlSpSrNyVz4DxOjgGWHWXRE4JByzTXfinWCo'}}]"
956811,253030143,1622653062,"[id507158668|Андрей], вы не совсем правы. Есть разная категория самокатов. До 250w и выше 250w.
Если мотор 250w то его скорость +-20кмч.
Всё что выше это уже по правилам считается как мопед. И обязывает иметь категорию М.",956455,-43618728,[956540],507158668,956540,1,0,0,1,
956812,507158668,1622653184,"[id253030143|Сергей], открывали книжечку инструкция называется. там сказано на дороге не ездить тк не для этого пригоден голову надо включить а не смотреть что написано. да написано круто но иногда мозгом думать надо и понимать",956455,-43618728,[956540],253030143,956811,1,0,0,1,
956817,253030143,1622653299,"[id507158668|Андрей], могу оспорить. Вот мой самокат мотор 2kW. По инструкции я могу ездить и по дороге и по пешеходной зоне. 
Также есть правила для СИМ( средство индивидуальной мобильности )",956455,-43618728,[956540],507158668,956812,1,0,0,1,"[{'type': 'photo', 'photo': {'album_id': -7, 'date': 1617706211, 'id': 457268448, 'owner_id': 253030143, 'access_key': 'bc23fc5d87eb227e67', 'post_id': 2418, 'sizes': [{'height': 130, 'url': 'https://sun9-44.userapi.com/s/v1/if2/IwmKgWGvRQGhTnTLS1odnSPXRutMI4q06nM0VtS1biL44mD0gs9lCj-0mF9etE-fs1xM-yUU5lKUPhPkW6I_Spp_.jpg?size=130x130&quality=96&type=album', 'type': 'm', 'width': 130}, {'height': 130, 'url': 'https://sun9-44.userapi.com/s/v1/if2/IwmKgWGvRQGhTnTLS1odnSPXRutMI4q06nM0VtS1biL44mD0gs9lCj-0mF9etE-fs1xM-yUU5lKUPhPkW6I_Spp_.jpg?size=130x130&quality=96&type=album', 'type': 'o', 'width': 130}, {'height': 200, 'url': 'https://sun9-44.userapi.com/s/v1/if2/cXMNPuLcsYH_E3tP43QSK9OMh73RirjqjUWSsXUZPJ5GvtLyaw8-QbbZ5RNYRjUXtWRkoqXHZkQtbbyUUKGMTucb.jpg?size=200x200&quality=96&type=album', 'type': 'p', 'width': 200}, {'height': 320, 'url': 'https://sun9-44.userapi.com/s/v1/if2/AvOHFvgY_ens5SU0boNi8r9PdsjGeDJ8MQ3OT8wvrpmMzg7_9cv8e9-5mstptzvSaaIm2K-QM7-_AYbzkcAlYQQd.jpg?size=320x320&quality=96&type=album', 'type': 'q', 'width': 320}, {'height': 510, 'url': 'https://sun9-44.userapi.com/s/v1/if2/usaMqRUrpr7n4Cc57LdbAPhF6iVsmYh70M4uqhQjvVSb22GkUp7mhC_438hNURFtqPofJCz3yDw4MPtSU9AzWaKc.jpg?size=510x510&quality=96&type=album', 'type': 'r', 'width': 510}, {'height': 75, 'url': 'https://sun9-44.userapi.com/s/v1/if2/wZFmlXPPAAjMgT2ToJPGN72Vj082NS_5eogx66T6zctRKacFcWfqnEQcu7-m8gqjGn0360x_rIJdGScraQnqO1pd.jpg?size=75x75&quality=96&type=album', 'type': 's', 'width': 75}, {'height': 2160, 'url': 'https://sun9-44.userapi.com/s/v1/if2/jGBV-d6L1k5gWzqaGol0MKOpCu4KihxvuEADUl3oVDmBwr1mjDf06s-lynztgedn_FJucVZrOKQltiiGf1wO9sh7.jpg?size=2160x2160&quality=96&type=album', 'type': 'w', 'width': 2160}, {'height': 604, 'url': 'https://sun9-44.userapi.com/s/v1/if2/RqOCZNS74arybmULeDYR6G4a3PaNyfz8G_Ln9A4hPOnu_QnB7H8iq5i-vCCEw-022OqSNQVNruXzCLZOw-OdNjy0.jpg?size=604x604&quality=96&type=album', 'type': 'x', 'width': 604}, {'height': 807, 'url': 'https://sun9-44.userapi.com/s/v1/if2/4JP9ArzH-V68HTTBLTOx5_JCT9VjiEmM0ucTLdjWF3_5CUWRKuWx0itR5QYfrKA2Gj-d9ww_nZ3ppENPJa_2e8Mx.jpg?size=807x807&quality=96&type=album', 'type': 'y', 'width': 807}, {'height': 1080, 'url': 'https://sun9-44.userapi.com/s/v1/if2/Dd0QPYjiiat19ins8EhDD91i0C7fmMgPqH4qvFdY_kIBQYAg9m00gjBem6r2KrEsegO6D-zjZ-UmkEAlss4uHWyG.jpg?size=1280x1280&quality=96&type=album', 'type': 'z', 'width': 1080}], 'text': '', 'has_tags': False}}]"
956818,507158668,1622653368,"[id253030143|Сергей], я про ксяом а тут такое. я могу взять и самик за 300 к в пример. это уже мопед больше",956455,-43618728,[956540],253030143,956817,1,0,0,1,
956819,253030143,1622653419,"[id507158668|Андрей], если мотор выше 250w, то это уже ""мопед"" но он также может ездить и по дороге и по пешеходной зоне",956455,-43618728,[956540],507158668,956818,1,0,0,1,
956820,253030143,1622653450,"[id507158668|Андрей], если мотор меньше 250w, то только по пешеходной зоны и тд",956455,-43618728,[956540],507158668,956818,1,0,0,1,
956822,507158668,1622653476,"[id253030143|Сергей], а не проще изменить не 250 тк это бред а до 350",956455,-43618728,[956540],253030143,956820,1,0,0,1,
